1140218.00,1240.00, 204.30, 204.60, 204.06, 204.57,25048.00
1140218.00,1245.00, 204.60, 204.80, 204.30, 204.80,19403.00
1140218.00,1250.00, 204.80, 204.87, 204.63, 204.80,18962.00
1140218.00,1255.00, 204.71, 204.84, 204.67, 204.79,23481.00
1140218.00,1300.00, 204.75, 205.00, 204.72, 205.00,30564.00
1140218.00,1305.00, 205.00, 205.18, 204.37, 204.60,46238.00
1140218.00,1310.00, 204.65, 204.94, 204.40, 204.57,19231.00
1140218.00,1315.00, 204.58, 204.75, 204.40, 204.70,17867.00
1140218.00,1320.00, 204.70, 205.00, 204.65, 204.96,35589.00
1140218.00,1325.00, 204.89, 205.10, 204.80, 205.00,26777.00
1140218.00,1330.00, 204.94, 205.32, 204.89, 205.02,40749.00
1140218.00,1335.00, 205.01, 205.34, 204.80, 205.30,35168.00
1140218.00,1340.00, 205.30, 205.52, 205.26, 205.45,53184.00
1140218.00,1345.00, 205.39, 205.50, 205.20, 205.20,29598.00
1140218.00,1350.00, 205.20, 205.22, 204.50, 205.04,31542.00
1140218.00,1355.00, 205.02, 205.02, 204.55, 205.00,24811.00
1140218.00,1400.00, 205.00, 205.10, 204.62, 204.76,19044.00
1140218.00,1405.00, 204.73, 204.95, 204.50, 204.89,26657.00
1140218.00,1410.00, 204.84, 204.98, 204.45, 204.46,21759.00
1140218.00,1415.00, 204.46, 204.69, 204.26, 204.58,12609.00
1140218.00,1420.00, 204.60, 204.75, 204.42, 204.54,13468.00
1140218.00,1425.00, 204.52, 204.98, 204.49, 204.96,25289.00
1140218.00,1430.00, 204.98, 204.98, 204.51, 204.56,14128.00
1140218.00,1435.00, 204.56, 204.97, 204.51, 204.79,22983.00
1140218.00,1440.00, 204.85, 204.93, 204.61, 204.87,15044.00
1140218.00,1445.00, 204.89, 205.45, 204.73, 205.44,71369.00
1140218.00,1450.00, 205.45, 205.72, 205.34, 205.70,55393.00
1140218.00,1455.00, 205.69, 206.00, 205.53, 205.85,93839.00
1140218.00,1500.00, 205.84, 206.00, 205.33, 205.62,96731.00
1140218.00,1505.00, 205.62, 205.71, 205.17, 205.20,33210.00
1140218.00,1510.00, 205.20, 205.20, 204.75, 204.95,30756.00
1140218.00,1515.00, 204.94, 205.20, 204.85, 205.05,23541.00
1140218.00,1520.00, 205.08, 205.15, 204.76, 204.87,25279.00
1140218.00,1525.00, 204.75, 205.15, 204.75, 204.94,27620.00
1140218.00,1530.00, 204.88, 205.57, 204.80, 205.25,64154.00
1140218.00,1535.00, 205.21, 205.50, 205.08, 205.15,29886.00
1140218.00,1540.00, 205.15, 205.25, 204.30, 204.35,53848.00
1140218.00,1545.00, 204.47, 204.52, 203.31, 203.48,82924.00
1140218.00,1550.00, 203.45, 204.05, 203.06, 203.97,71889.00
1140218.00,1555.00, 204.08, 204.27, 203.66, 203.68,75924.00
